"Fips","Area","IndCode","Industry","2009"
"21000","Kentucky","7","      Oil and gas extraction",277
"21000","Kentucky","8","      Mining, except oil and gas",5037
"21000","Kentucky","9","      Support activities for mining",349
"21000","Kentucky","10","    Utilities",2831
"21000","Kentucky","11","    Construction",6406
"21000","Kentucky","12","    Manufacturing",24673
"21000","Kentucky","13","      Durable goods manufacturing",10805
"21000","Kentucky","14","        Wood products manufacturing",478
"21000","Kentucky","15","        Nonmetallic mineral products manufacturing",546
"21000","Kentucky","16","        Primary metals manufacturing",1061
"21000","Kentucky","17","        Fabricated metal products",1455
"21000","Kentucky","18","        Machinery manufacturing",1505
"21000","Kentucky","19","        Computer and electronic products manufacturing",667
"21000","Kentucky","20","        Electrical equipment, appliance, and components manufacturing",1353
"21000","Kentucky","21","        Motor vehicles, bodies and trailers, and parts manufacturing",2595
"21000","Kentucky","22","        Other transportation equipment manufacturing",593
"21000","Kentucky","23","        Furniture and related products manufacturing",220
"21000","Kentucky","24","        Miscellaneous manufacturing",332
"21000","Kentucky","25","      Nondurable goods manufacturing",13868
"21000","Kentucky","26","        Food and beverage and tobacco products manufacturing",5771
"21000","Kentucky","27","        Textile mills and textile product mills",121
"21000","Kentucky","28","        Apparel and leather and allied products manufacturing",109
"21000","Kentucky","29","        Paper products manufacturing",1610
"21000","Kentucky","30","        Printing and related support activities",795
"21000","Kentucky","31","        Petroleum and coal products manufacturing",1451
"21000","Kentucky","32","        Chemical products manufacturing",2824
"21000","Kentucky","33","        Plastics and rubber products manufacturing",1186
"21000","Kentucky","34","    Wholesale trade",10354
"21000","Kentucky","35","    Retail trade",9907
"21000","Kentucky","36","    Transportation and warehousing",7091
"21000","Kentucky","37","      Air transportation",573
"21000","Kentucky","38","      Rail transportation",606
"21000","Kentucky","39","      Water transportation",389
"21000","Kentucky","40","      Truck transportation",1632
"21000","Kentucky","41","      Transit and ground passenger transportation",175
"21000","Kentucky","42","      Pipeline transportation",174
"21000","Kentucky","43","      Other transportation and support activities",2609
"21000","Kentucky","44","      Warehousing and storage",934
"21000","Kentucky","45","    Information",4133
"21000","Kentucky","46","      Publishing industries, except Internet (includes software)",747
"21000","Kentucky","47","      Motion picture and sound recording industries",161
"21000","Kentucky","48","      Broadcasting and telecommunications",2711
"21000","Kentucky","49","      Data processing, internet publishing, and other information services",515
"21000","Kentucky","50","    Finance, insurance, real estate, rental, and leasing",22415
"21000","Kentucky","51","      Finance and insurance",6627
"21000","Kentucky","52","        Federal Reserve banks, credit intermediation, and related services",2631
"21000","Kentucky","53","        Securities, commodity contracts, and investments",657
"21000","Kentucky","54","        Insurance carriers and related activities",3264
"21000","Kentucky","55","        Funds, trusts, and other financial vehicles",74
"21000","Kentucky","56","      Real estate and rental and leasing",15788
"21000","Kentucky","57","        Real estate",14434
"21000","Kentucky","58","        Rental and leasing services and lessors of intangible assets",1354
"21000","Kentucky","59","    Professional and business services",12263
"21000","Kentucky","60","      Professional, scientific, and technical services",6317
"21000","Kentucky","61","        Legal services",1427
"21000","Kentucky","62","        Computer systems design and related services",1041
"21000","Kentucky","63","        Miscellaneous professional, scientific, and technical services",3850
"21000","Kentucky","64","      Management of companies and enterprises",2261
"21000","Kentucky","65","      Administrative and waste management services",3685
"21000","Kentucky","66","        Administrative and support services",3254
"21000","Kentucky","67","        Waste management and remediation services",431
"21000","Kentucky","68","    Educational services, health care, and social assistance",14135
"21000","Kentucky","69","      Educational services",1006
"21000","Kentucky","70","      Health care and social assistance",13129
"21000","Kentucky","71","        Ambulatory health care services",6027
"21000","Kentucky","72","        Hospitals and nursing and residential care facilities",6253
"21000","Kentucky","73","        Social assistance",849
"21000","Kentucky","74","    Arts, entertainment, recreation, accommodation, and food services",5101
"21000","Kentucky","75","      Arts, entertainment, and recreation",838
"21000","Kentucky","76","        Performing arts, spectator sports, museums, and related activities",447
"21000","Kentucky","77","        Amusements, gambling, and recreation industries",392
"21000","Kentucky","78","      Accommodation and food services",4263
"21000","Kentucky","79","        Accommodation",742
"21000","Kentucky","80","        Food services and drinking places",3521
"21000","Kentucky","81","    Other services, except government",3491
"21000","Kentucky","82","  Government",25362
"21000","Kentucky","83","    Federal civilian",4139
"21000","Kentucky","84","    Federal military",4622
"21000","Kentucky","85","    State and local",16601
"21000","Kentucky","86","Addenda:",""
"21000","Kentucky","86","Natural resources and mining",7986
"21000","Kentucky","87","Trade",20262
"21000","Kentucky","88","Transportation and utilities",9922
"21000","Kentucky","89","Private goods-producing industries",39065
"21000","Kentucky","90","Private services-providing industries",91722
"22000","Louisiana","1","All industry total",209860
"22000","Louisiana","2","  Private industries",184159
"22000","Louisiana","3","    Agriculture, forestry, fishing, and hunting",1769
"22000","Louisiana","4","      Farms",1080
"22000","Louisiana","5","      Forestry, fishing, and related activities",689
"22000","Louisiana","6","    Mining",20980
"22000","Louisiana","7","      Oil and gas extraction",15208
"22000","Louisiana","8","      Mining, except oil and gas",456
"22000","Louisiana","9","      Support activities for mining",5317
"22000","Louisiana","10","    Utilities",3798
"22000","Louisiana","11","    Construction",11964
"22000","Louisiana","12","    Manufacturing",39321
"22000","Louisiana","13","      Durable goods manufacturing",7160
"22000","Louisiana","14","        Wood products manufacturing",376
"22000","Louisiana","15","        Nonmetallic mineral products manufacturing",594
"22000","Louisiana","16","        Primary metals manufacturing",338
"22000","Louisiana","17","        Fabricated metal products",1509
"22000","Louisiana","18","        Machinery manufacturing",1589
"22000","Louisiana","19","        Computer and electronic products manufacturing",269
"22000","Louisiana","20","        Electrical equipment, appliance, and components manufacturing",119
"22000","Louisiana","21","        Motor vehicles, bodies and trailers, and parts manufacturing",169
"22000","Louisiana","22","        Other transportation equipment manufacturing",1874
"22000","Louisiana","23","        Furniture and related products manufacturing",76
